date,spread,ratevol,fed_mbs_chg,bank_chg,fair_value,residual,crowding_score
2021-06-30,1.57,0.041306058589395345,75372.0,57.49120000000039,1.6332734037232737,-0.06327340372327361,59.37561351745887
2021-07-31,1.5599999999999998,0.048476798574164176,65142.0,26.91529999999966,1.7184413072617446,-0.15844130726174477,58.29714424957715
2021-08-31,1.57,0.034002801005072525,53288.0,40.9347000000007,1.6126445175672506,-0.04264451756725052,62.99098863361842
2021-09-30,1.4899999999999998,0.04140968370758205,56617.0,101.78599999999915,1.6931829910726683,-0.20318299107266857,63.94737245047887
2021-10-31,1.59,0.039496835316264044,33093.0,85.92680000000018,1.7280592098831973,-0.1380592098831972,62.93088849002354
2021-11-30,1.6700000000000002,0.06405726604635432,81949.0,61.03990000000067,1.83660780919142,-0.16660780919141982,48.994979947871414
2021-12-31,1.5899999999999999,0.04237586914405847,5766.0,51.42499999999927,1.8129099949793661,-0.22290999497936625,64.03213668418047
2022-01-31,1.7599999999999998,0.04859453232029972,45328.0,70.72080000000005,1.7809483127414971,-0.020948312741497332,53.47719058816141
2022-02-28,2.06,0.06196004857202499,57047.0,53.065200000000004,1.8753809753211905,0.18461902467880953,38.21241014698609
2022-03-31,2.35,0.07507456610724138,-2617.0,-23.384000000000015,2.125889176912084,0.22411082308791608,29.705749204697845
2022-04-30,2.2099999999999995,0.06152815847816643,-238.0,-9.105599999999868,1.9940848147439827,0.21591518525601683,37.43269784478529
2022-05-31,2.2499999999999996,0.07567159623128457,-7566.0,-9.684599999999591,2.1477500112283354,0.10224998877166414,33.06315196858806
2022-06-30,2.72,0.10170920265522682,1882.0,-34.42330000000038,2.36740607524299,0.35259392475701024,15.414924350390232
2022-07-31,2.63,0.07559604424017158,8051.0,-27.36989999999969,2.1035184520553067,0.5264815479446932,21.447161847552668
2022-08-31,2.4,0.05965775405634792,-8091.0,-62.27230000000054,1.980056107428166,0.41994389257183395,32.01009656242194
2022-09-30,2.87,0.09565065404401422,-11130.0,-45.21209999999974,2.3380953515349234,0.5319046484650767,14.143181755492055
2022-10-31,2.9800000000000004,0.08200464562914703,-19639.0,-89.65170000000035,2.215123098360713,0.7648769016392873,14.289930904014385
2022-11-30,2.9,0.08969259671099941,-19763.0,-31.23439999999937,2.3061456054025884,0.5938543945974115,14.900299908886637
2022-12-31,2.54,0.0764510425354814,-17354.0,-20.351700000000164,2.1762131027638207,0.3637868972361793,25.137031185616078
2023-01-31,2.61,0.07547311094814194,-16667.0,-18.9366,2.1655424197516613,0.4444575802483386,23.502696296798913
2023-02-28,2.58,0.06402380509660212,-4487.0,-3.61620000000039,2.0300830639910123,0.5499169360089877,26.040566803694663
2023-03-31,2.8400000000000003,0.10026393739953175,-25768.0,-218.02679999999964,2.368412783964539,0.4715872160354615,13.783711971870014
2023-04-30,2.9899999999999998,0.06289825495346073,-18704.0,18.155399999999645,2.0605204142931504,0.9294795857068494,17.53705204201855
2023-05-31,2.93,0.06862250082187098,-17540.0,-47.50899999999956,2.0936413757607815,0.8363586242392187,17.37128460937228
2023-06-30,2.9,0.06493219907095817,-20098.0,-8.752400000000307,2.0756987648723,0.8243012351276997,18.98386831388792
2023-07-31,2.8399999999999994,0.07068036704569637,-20579.0,-24.54449999999997,2.127513931916368,0.7124860680836314,19.201798195539308
2023-08-31,3.09,0.07269636789250189,-18689.0,-20.618399999999838,2.1433622391383613,0.9466377608616385,14.000689018557487
2023-09-30,2.7199999999999998,0.051759517183293885,-19144.0,3.7096999999998843,1.9504612438289586,0.7695387561710412,25.972461256691727
2023-10-31,2.91,0.08230894182749514,-16819.0,-45.76429999999982,2.2238025550350287,0.6861974449649715,15.595123774011492
2023-11-30,2.8499999999999996,0.08393875318179526,-15872.0,5.98050000000012,2.2520872470127395,0.5979127529872601,16.7235679193724
2023-12-31,2.7300000000000004,0.07551726387295322,-15262.0,94.48859999999968,2.1953090477789106,0.5346909522210899,21.28664701775981
2024-01-31,2.7,0.05134384555319701,-14617.0,-10.161299999999756,1.931329787288874,0.7686702127111262,26.194812072982867
2024-02-29,2.6900000000000004,0.07435756598388413,-13921.0,23.319499999999607,2.1602975512412392,0.5297024487587612,21.89217528482107
2024-03-31,2.59,0.04305035810923528,-14800.0,121.50669999999991,1.8902098511050167,0.6997901488949831,32.44275668285525
2024-04-30,2.4799999999999995,0.0655852770934806,-3715.0,-70.3219999999992,2.023891989264445,0.4561080107355546,27.866352535673137
2024-05-31,2.5200000000000005,0.0466445525834943,-30078.0,11.978499999999258,1.930613607839693,0.5893863921603075,33.89634821981581
2024-06-30,2.5,0.06667976061887557,-18645.0,82.34460000000036,2.1152488626554526,0.38475113734454736,29.35453728144667
2024-07-31,2.6900000000000004,0.04210531015035071,-17807.0,25.744800000000396,1.8608376542414091,0.8291623457585913,29.08187074710989
2024-08-31,2.4399999999999995,0.06507504825017027,-18392.0,32.462399999999434,2.084793714723962,0.35520628527603737,31.067052202292544
2024-09-30,2.27,0.03874827185086649,-17720.0,53.967900000000554,1.8365472017817026,0.4334527982182974,43.69954282292471
2024-10-31,2.4399999999999995,0.043654487578190175,-16115.0,20.782899999999245,1.8701199263253019,0.5698800736746976,36.20746379589486
2024-11-30,2.63,0.07032915807963698,-16981.0,16.414600000000064,2.1271393301769845,0.5028606698230154,24.335652427289745
2024-12-31,2.2699999999999996,0.045266407180686426,-3503.0,-2.019899999999325,1.84800063741479,0.42199936258520965,40.153823661502344
2025-01-31,2.37,0.049899899799499346,-27920.0,-24.30030000000079,1.9460792031928764,0.4239207968071237,37.36157186163753
2025-02-28,2.5199999999999996,0.05626891216462754,-14250.0,45.13580000000002,1.9937113998614369,0.5262886001385627,30.61257367484197
2025-03-31,2.42,0.05536029176911907,-14310.0,37.8695000000007,1.9830324991425243,0.4369675008574756,33.83783987678758
2025-04-30,2.6399999999999997,0.07450790945549786,-16054.0,78.80220000000008,2.183027685092193,0.4569723149078069,23.618097371849917
2025-05-31,2.4799999999999995,0.05850518902505336,-16784.0,8.568399999999201,2.010842217518407,0.46915778248159246,31.13750823159412
2025-06-30,2.5299999999999994,0.04836370146140271,-17665.0,15.834000000000742,1.917721432199633,0.6122785678003664,32.2420440826085
2025-07-31,2.3499999999999996,0.04697010193932473,-17824.0,45.19849999999951,1.913220430303259,0.4367795696967407,38.6497679368118
2025-08-31,2.329999999999999,0.04328202090167935,-17826.0,55.310999999999694,1.8807331709939517,0.44926682900604753,40.41887275004275
2025-09-30,2.1399999999999997,0.03979112128771206,-3631.0,3.614900000000489,1.7973661101909804,0.3426338898090193,46.20913242906383
2025-10-31,2.0599999999999996,0.03943046924349199,-29252.0,3.8890000000001237,1.8569679886851937,0.20303201131480586,51.31792744593714
2025-11-30,2.210000000000001,0.03745473458532595,-16298.0,7.125100000000202,1.8070852298236169,0.402914770176384,45.5504434898764
2025-12-31,1.9700000000000006,0.029928486191492548,-14641.0,-35.08899999999994,1.7185319702360817,0.2514680297639189,55.4933537340859
2026-01-31,1.8399999999999999,0.030095087401673312,-15314.0,46.21469999999954,1.7452950883338074,0.09470491166619244,60.736614167424
2026-02-28,2.0100000000000002,0.03667099541547752,-13292.0,32.01469999999972,1.7993659898031427,0.21063401019685757,52.76094133533366
2026-03-31,2.08,0.056357701125849174,-13738.0,38.99070000000029,1.9915285013361406,0.0884714986638595,44.850103675249564
2026-04-30,1.8999999999999995,0.032300670787669565,-15620.0,-48.61840000000029,1.739806512676912,0.16019348732308747,57.1926119630209
2026-05-31,2.08,0.04972783066711448,-16274.0,30.305900000000292,1.9315859188812587,0.14841408111874133,46.84824576766097
2026-06-30,2.1100000000000003,0.0437743129722278,-3196.0,18.05029999999988,1.8387207763394855,0.2712792236605148,46.23860973974615
